module,metadata,type,stat,p,q,n_samples,n_groups,note
5,out_hum_rh,numeric,0.6047430830039526,0.0028689408633108386,0.02582046776979755,22,,
5,wind_dir,numeric,-0.6171654432523999,0.0022148002181935716,0.019933201963742146,22,,
5,rain_mmh2o,numeric,0.740336878048228,8.164435288093649e-05,0.0007347991759284285,22,,
