Community,AB977,AB1285,AB1413,AB1519,AB980,AB981,AB1409,AB1410,AB979,AB984,AB1292,AB985,AB1293,AB1517,AB1414,AB978,AB1521,AB1515,AB1416,AB1096,AB1523,AB986
0,0.7353115265094169,0.6440007842634718,0.8955313392259364,-1.8973747107382186,0.17423693627003975,0.14937044350515533,0.6401275978645088,1.4782936358581706,0.30074352679774347,-0.9337103340506969,1.289114360788857,-1.01485997982706,-0.8356963382237615,-0.9963755119190751,0.9572601620875761,0.7213661016813254,-1.3109316575110106,-1.4127700016862739,-0.10272909806712209,0.10935056885234702,0.6239004822404545,-0.9979068323488728
1,2.1893500218818756,2.6137664770207647,3.1811250923470937,2.5093137481697205,2.662923894522461,2.4267816397416584,2.3832470570024404,3.0038634479744744,3.2333234271078317,2.071270594249126,2.738606367687622,2.5065507327454637,2.7985638189236024,2.8848984980383316,2.838087906534381,2.891827312225351,2.3056636131341595,2.192869917176768,2.670897946311271,2.260303224872965,2.295047095353348,2.4434194358201538
2,-0.6568349643992278,-0.13759916212979018,0.23777788830060384,-1.0660023050074807,-0.7362069150772734,-0.5811509704644672,-0.5814011858650158,0.6902015572370028,0.023442812478581262,-0.9184742271118275,-0.07506755229098525,-1.0874411593082696,0.0014326872366985117,-0.6388312180569391,-0.23831430874987447,0.48707358530781847,-0.7755432567280248,-1.1495229063310097,0.10276728929118017,-0.9127907468948678,-0.25253169007207554,-0.6877396911461858
3,-0.7320845304005061,0.2198273940449577,0.17955537791753726,-0.5105247846605632,-0.8351238411567607,-0.17925740829778503,-0.7538128546958359,0.44561132038157325,-0.05596458159947557,-0.8089265429222396,-0.029113535652638363,-0.809893906854394,-0.20151024371581086,-0.12022428790264886,-0.2369957938732101,0.46306001232100213,-0.4902212178360396,-1.0590009756580394,-0.06351322462307485,-0.808125857334307,-0.035700175175093336,-0.32764296532631126
4,0.25428389118088957,0.3872140428296971,1.3919632771112627,0.2358098453346098,1.1215306031903811,1.0278098220889977,0.08843032068814749,0.4712087221260225,-0.08495445050812411,1.2522652027542454,-0.30563837451413256,0.9534354899318388,0.28622685706169254,-0.3310847858623385,0.2071054487596075,0.39217217579037933,0.8101745921225385,0.8749841709063004,0.010326802194599916,0.5836305259830359,0.7521233635885897,0.6451874414025522
5,3.4180097783022916,1.749546087816091,0.6612480219449512,1.311396492417057,1.4959322348146442,1.7204044115779256,4.182838429628837,4.662473337557291,2.9611483601083393,1.9116533458593983,2.7168037084295285,2.414785138199782,3.178718883267084,2.329309330353347,2.070062161471767,2.116804967742689,2.44258710402914,1.890448009247706,2.7748870639252914,2.7851857251909835,1.1735096111429215,2.5161336112165134
6,-1.026069100027824,-0.8162039066197005,-0.4467798712746737,-0.861361357520891,-1.1540910795472727,-0.7439006754695331,-1.3853524572268554,-0.5986775896449137,-0.9166995788489265,-0.6401506074901023,-0.8586365411063692,-0.9750419185917218,-0.08971407746276938,-0.8701426902423846,-0.6912462538994566,-0.5522562296610106,-0.9630849443040154,-0.4918051938740445,-0.9073567106752938,-1.1807942758440564,-0.5970829425999279,-0.9075905398199309
7,1.705220376654746,1.2835288894330539,1.59361314033802,1.0839568564401065,1.5157048493823653,1.454751080629228,1.5415462978555863,2.3538523895944077,1.7667045241385693,1.2839522313199199,1.628864428875768,1.6010084454933402,1.5471753114449849,1.9777424051128523,1.4396610620482593,1.7756429177819923,1.7024182649105932,1.0700640193290294,1.8834955454675197,2.0398782966884346,2.0535882657412325,1.7707575384140342
8,-0.23039767259205413,-0.2357608043963632,0.5082972027291608,-0.6347367222569189,-0.44997765785041605,-0.24501734854719434,-0.3264859018795463,1.1009963533162148,0.1321212552014465,-0.39828835650619926,0.4033090055976718,-0.06594858056667789,-0.06659888407953335,0.43802078265753946,0.17082233421688903,0.337391198985947,-0.16978252301502522,-0.46444544126932463,0.4811096502943884,0.17585297466311914,0.1695018212343497,-0.155134847664357
