source,target,asso,diss,adja
Anaeropeptidivorans,Halorussus,0.82165193,0.298620219,0.701379781
Anaeropeptidivorans,Halostagnicola,0.841624282,0.281403374,0.718596626
Anaeropeptidivorans,Halovivax,0.802946117,0.313890015,0.686109985
Anaeropeptidivorans,Hamiltonella,0.805440245,0.311897223,0.688102777
Anaerostipes,Atopobium,0.801572413,0.314982211,0.685017789
Anaerostipes,Audreyjarvisvirus,0.806488357,0.311055978,0.688944022
Anaerostipes,Australozyma,0.826338043,0.294670967,0.705329033
Anaerostipes,Babesia,0.800783211,0.315607976,0.684392024
Anaerostipes,Basilea,0.873889387,0.251108157,0.748891843
Anaerostipes,Brettanomyces,0.818775832,0.301018411,0.698981589
Anaerostipes,Clostridium,0.814162066,0.304826126,0.695173874
Anaerostipes,Crocosphaera,0.806829019,0.310782063,0.689217937
Anaerostipes,Desemzia,0.821732969,0.298552366,0.701447634
Anaerostipes,Desulfoscipio,0.878978079,0.245989757,0.754010243
Anaerostipes,Eleftheria,0.82742955,0.293743468,0.706256532
Anaerostipes,Eneladusvirus,0.823122074,0.297386891,0.702613109
Anaerostipes,Enterococcus,0.812836282,0.305911521,0.694088479
Anaerostipes,Ferriphaselus,0.846511199,0.277027797,0.722972203
Anaerostipes,Haemophilus,0.807758344,0.310033592,0.689966408
Anaerostipes,Halalkalicoccus,0.841970541,0.281095588,0.718904412
Anaerostipes,Haliotispira,0.853325461,0.270808548,0.729191452
Anaerostipes,Haloplanus,0.859881645,0.264686942,0.735313058
Anaerostipes,Halostagnicola,0.809990701,0.308228242,0.691771758
Anaerostipes,Halovivax,0.823897697,0.296734143,0.703265857
Anaerotruncus,Austwickia,0.805145607,0.312133299,0.687866701
Anaerotruncus,Brevibacillus,0.804432826,0.312703673,0.687296327
Anaerotruncus,Caminibacter,0.80282338,0.313987754,0.686012246
Anaerotruncus,Capsulimonas,0.818955916,0.300868812,0.699131188
Anaerotruncus,Cryobacterium,0.807106336,0.310558903,0.689441097
Anaerotruncus,Dolosigranulum,0.835655592,0.286656945,0.713343055
Anaerotruncus,Electrothrix,0.818355082,0.301367647,0.698632353
Anaerotruncus,Ferriphaselus,0.813096784,0.305698557,0.694301443
Anaerotruncus,Fusobacterium,0.800520523,0.315815988,0.684184012
Anaerotruncus,Galbibacter,0.826312938,0.294692265,0.705307735
Anaerotruncus,Heliomicrobium,0.81892673,0.300893063,0.699106937
Anaerotruncus,Herbaspirillum,0.812649823,0.306063863,0.693936137
Anatilimnocola,Arsenicicoccus,0.861338596,0.263307239,0.736692761
Anatilimnocola,Clostridioides,0.81498988,0.304146445,0.695853555
Anatilimnocola,Ekhidna,0.806277795,0.311225164,0.688774836
Anatilimnocola,Electrothrix,0.81720653,0.302318929,0.697681071
Anatilimnocola,Faustvirus,0.832905769,0.289045179,0.710954821
Anatilimnocola,Halocatena,0.878665304,0.246307426,0.753692574
Anatilimnocola,Heliomicrobium,0.828527079,0.29280789,0.70719211
Annandia,Aquipseudomonas,0.835671008,0.2866435,0.7133565
Annandia,Atopobium,0.803991054,0.313056661,0.686943339
Annandia,Audreyjarvisvirus,0.852174679,0.27186883,0.72813117
Annandia,Aureibacter,0.81385906,0.305074532,0.694925468
Annandia,Austwickia,0.803209921,0.313679836,0.686320164
Annandia,Basilea,0.802919768,0.313911,0.686089
Annandia,Biomaibacter,0.801339491,0.315167027,0.684832973
Annandia,Brevibacillus,0.805940589,0.311495916,0.688504084
Annandia,Caldinitratiruptor,0.817083182,0.302420914,0.697579086
Annandia,Catenovulum,0.827938689,0.293309829,0.706690171
Annandia,Chitinimonas,0.820778999,0.29935013,0.70064987
Annandia,Desulfoscipio,0.804763084,0.312439527,0.687560473
Annandia,Frigidibacter,0.81812998,0.301554324,0.698445676
Annandia,Halalkalicoccus,0.807697511,0.310082641,0.689917359
Annandia,Halorussus,0.801558984,0.31499287,0.68500713
Annandia,Halostagnicola,0.871992019,0.2529901,0.7470099
Anoxybacter,Aromatoleum,0.871782955,0.253196608,0.746803392
Anoxybacter,Austwickia,0.814591018,0.304474122,0.695525878
Anoxybacter,Caldifermentibacillus,0.811715532,0.306826065,0.693173935
Anoxybacter,Catalinimonas,0.830458083,0.291154527,0.708845473
Anoxybacter,Chitinimonas,0.837663867,0.284900099,0.715099901
Anoxybacter,Flavobacterium,0.839010386,0.283716067,0.716283933
Anoxybacter,Frederiksenia,0.873358729,0.251635918,0.748364082
Aquabacter,Aquicella,0.863412902,0.261330344,0.738669656
Aquabacter,Brochothrix,0.837873558,0.284716036,0.715283964
Aquabacter,Capsulimonas,0.87235823,0.252627958,0.747372042
Aquabacter,Cardiobacterium,0.807265644,0.310430633,0.689569367
Aquabacter,Christensenella,0.816009017,0.303307585,0.696692415
Aquabacter,Chromohalobacter,0.870887489,0.25407923,0.74592077
Aquabacter,Desulfitobacterium,0.85282826,0.271267156,0.728732844
Aquabacter,Evansella,0.866136409,0.2587118,0.7412882
Aquabacter,Ferrimonas,0.877810784,0.247173235,0.752826765
Aquabacter,Galbibacter,0.849739108,0.274099336,0.725900664
Aquabacter,Gracilibacillus,0.872612567,0.252376141,0.747623859
Aquabacter,Haloterrigena,0.866646377,0.258218534,0.741781466
Aquabacter,Heliomicrobium,0.856210317,0.268132135,0.731867865
Aquaspirillum,Curculioniphilus,0.82249295,0.297915298,0.702084702
Aquaspirillum,Haliotispira,0.809618616,0.308529888,0.691470112
Aquicella,Capsulimonas,0.824697859,0.296059234,0.703940766
Aquicella,Christensenella,0.801643747,0.314925589,0.685074411
Aquicella,Chromohalobacter,0.854459829,0.26975931,0.73024069
Aquicella,Croceimicrobium,0.807774253,0.310020763,0.689979237
Aquicella,Desulfitobacterium,0.800102372,0.316146823,0.683853177
Aquicella,Evansella,0.845158846,0.278245534,0.721754466
Aquicella,Ferrimonas,0.857402124,0.26701861,0.73298139
Aquicella,Gracilibacillus,0.817633795,0.301965399,0.698034601
Aquicella,Haloterrigena,0.892580996,0.231753106,0.768246894
Aquicella,Heliomicrobium,0.843590065,0.279651511,0.720348489
Aquiluna,Azospira,0.850502708,0.273401986,0.726598014
Aquiluna,Bremerella,0.824763971,0.296003403,0.703996597
Aquiluna,Dehalococcoides,0.841827316,0.28122294,0.71877706
Aquiluna,Flagellimonas,0.812884271,0.305872301,0.694127699
Aquiluna,Haloprofundus,0.80989568,0.308305303,0.691694697
Aquimarina,Claveliimonas,0.834338251,0.287803534,0.712196466
Aquincola,Chitinimonas,0.805870848,0.311551883,0.688448117
Aquincola,Chloroherpeton,0.861038825,0.263591706,0.736408294
Aquincola,Clostridium,0.826312461,0.29469267,0.70530733
Aquincola,Cutaneotrichosporon,0.844806161,0.278562237,0.721437763
Aquincola,Cylindrospermum,0.813076587,0.305715074,0.694284926
Aquincola,Desulfoscipio,0.809687471,0.30847409,0.69152591
Aquincola,Halorussus,0.810051439,0.308178975,0.691821025
Aquincola,Hamiltonella,0.828759018,0.292609793,0.707390207
Aquipseudomonas,Atopobium,0.821132026,0.299055157,0.700944843
Aquipseudomonas,Audreyjarvisvirus,0.872075137,0.25290795,0.74709205
Aquipseudomonas,Aureibacter,0.835853898,0.286483946,0.713516054
Aquipseudomonas,Aureimonas,0.826859595,0.294228147,0.705771853
Aquipseudomonas,Australozyma,0.836301298,0.286093256,0.713906744
Aquipseudomonas,Austwickia,0.804928948,0.312306782,0.687693218
Aquipseudomonas,Basilea,0.800081344,0.316163451,0.683836549
Aquipseudomonas,Brevibacillus,0.873280567,0.251713561,0.748286439
Aquipseudomonas,Caldinitratiruptor,0.817015645,0.302476739,0.697523261
Aquipseudomonas,Caminibacter,0.855405517,0.268881464,0.731118536
Aquipseudomonas,Catenovulum,0.845880216,0.277596635,0.722403365
Aquipseudomonas,Crocosphaera,0.801903968,0.314718948,0.685281052
Aquipseudomonas,Cryobacterium,0.856176014,0.268164116,0.731835884
Aquipseudomonas,Curculioniphilus,0.855165977,0.26910409,0.73089591
Aquipseudomonas,Dickeya,0.819933269,0.300055604,0.699944396
Aquipseudomonas,Dolosigranulum,0.800194003,0.316074356,0.683925644
Aquipseudomonas,Frigidibacter,0.86532957,0.259490298,0.740509702
Aquipseudomonas,Frigoribacterium,0.854735515,0.269503696,0.730496304
Aquipseudomonas,Fusobacterium,0.845642142,0.277810959,0.722189041
Aquipseudomonas,Halanaerobium,0.848025226,0.275658098,0.724341902
Aquipseudomonas,Halostagnicola,0.846787206,0.276778606,0.723221394
Aquipseudomonas,Herbaspirillum,0.821303073,0.298912134,0.701087866
Arenibacter,Aureispira,0.812984226,0.305790594,0.694209406
Arenibacter,Australozyma,0.817117749,0.302392337,0.697607663
Arenibacter,Basilea,0.814680434,0.304400695,0.695599305
Arenibacter,Caminibacter,0.817639068,0.301961034,0.698038966
Arenibacter,Cryobacterium,0.801581393,0.314975084,0.685024916
Arenibacter,Ferriphaselus,0.800107274,0.316142947,0.683857053
Arenibacter,Haliotispira,0.80708771,0.310573896,0.689426104
Arenibacter,Haloplanus,0.821676355,0.29859977,0.70140023
Aristophania,Delftia,0.84275916,0.280393331,0.719606669
Aristophania,Egbenema,0.839038423,0.283691362,0.716308638
Aristophania,Halolamina,0.806055407,0.311403751,0.688596249
Aromatoleum,Austwickia,0.863509386,0.261238028,0.738761972
Aromatoleum,Caldifermentibacillus,0.820918532,0.299233578,0.700766422
Aromatoleum,Caldinitratiruptor,0.811001379,0.307407401,0.692592599
Aromatoleum,Catalinimonas,0.831936028,0.289882711,0.710117289
Aromatoleum,Chitinimonas,0.863068347,0.261659754,0.738340246
Aromatoleum,Clostridium,0.834884679,0.287328488,0.712671512
Aromatoleum,Deinococcus,0.841595555,0.281428894,0.718571106
Aromatoleum,Flavobacterium,0.867963539,0.256940131,0.743059869
Aromatoleum,Frederiksenia,0.876543562,0.248451643,0.751548357
Aromatoleum,Gallibacterium,0.816577611,0.302838562,0.697161438
Aromatoleum,Halalkalicoccus,0.833694298,0.28836236,0.71163764
Aromatoleum,Halostagnicola,0.803902127,0.313127668,0.686872332
Arsenicicoccus,Ekhidna,0.822229968,0.298135902,0.701864098
Arsenicicoccus,Faustvirus,0.89128128,0.233150939,0.766849061
Arsenicicoccus,Halocatena,0.87362154,0.25137468,0.74862532
Arsenicicoccus,Halocella,0.804328866,0.312786776,0.687213224
Asaia,Blastomonas,0.817427106,0.302136471,0.697863529
Asaia,Calycomorphotria,0.848516348,0.275212329,0.724787671
Asaia,Casimicrobium,0.838555937,0.284116229,0.715883771
Asaia,Castellaniella,0.808620357,0.309337714,0.690662286
Asaia,Catellatospora,0.810864983,0.307518306,0.692481694
Asaia,Chakrabartyella,0.840052098,0.28279666,0.71720334
Asaia,Chamaesiphon,0.840322184,0.282557796,0.717442204
Asaia,Chitiniphilus,0.836492319,0.285926285,0.714073715
Asaia,Echinicola,0.808014865,0.309826673,0.690173327
Asaia,Fastidiosipila,0.817869742,0.301769993,0.698230007
Asaia,Granulicatella,0.844964703,0.278419914,0.721580086
Asaia,Harbinvirus,0.801880861,0.314737302,0.685262698
Atopobium,Audreyjarvisvirus,0.835639043,0.286671378,0.713328622
Atopobium,Aureibacter,0.842521371,0.280605265,0.719394735
Atopobium,Aureimonas,0.860783871,0.263833403,0.736166597
Atopobium,Australozyma,0.849790763,0.274052218,0.725947782
Atopobium,Babesia,0.82244578,0.297954879,0.702045121
Atopobium,Basilea,0.84157992,0.281442783,0.718557217
Atopobium,Brevibacillus,0.822047236,0.298289092,0.701710908
Atopobium,Caminibacter,0.808557048,0.309388875,0.690611125
Atopobium,Catenovulum,0.818094152,0.301584025,0.698415975
Atopobium,Citrifermentans,0.819344057,0.300546122,0.699453878
Atopobium,Crocosphaera,0.802672875,0.314107565,0.685892435
Atopobium,Curculioniphilus,0.81587236,0.303420204,0.696579796
Atopobium,Desulfoscipio,0.812072543,0.306535037,0.693464963
Atopobium,Eleftheria,0.842254623,0.280842818,0.719157182
Atopobium,Endoriftia,0.801105664,0.31535245,0.68464755
Atopobium,Eneladusvirus,0.817632469,0.301966497,0.698033503
Atopobium,Enterococcus,0.802737511,0.314056117,0.685943883
Atopobium,Frigidibacter,0.80831806,0.309581928,0.690418072
Atopobium,Frigoribacterium,0.806228037,0.31126513,0.68873487
Atopobium,Geosporobacter,0.834003436,0.288094224,0.711905776
Atopobium,Halostagnicola,0.848081359,0.275607185,0.724392815
Audreyjarvisvirus,Aureibacter,0.82746093,0.29371676,0.70628324
Audreyjarvisvirus,Aureimonas,0.837426072,0.285108688,0.714891312
Audreyjarvisvirus,Australozyma,0.842962948,0.280211573,0.719788427
Audreyjarvisvirus,Babesia,0.828082682,0.293187072,0.706812928
Audreyjarvisvirus,Basilea,0.826258676,0.294738294,0.705261706
Audreyjarvisvirus,Brevibacillus,0.833681941,0.288373073,0.711626927
Audreyjarvisvirus,Caldinitratiruptor,0.804088431,0.312978888,0.687021112
Audreyjarvisvirus,Caminibacter,0.825385307,0.295478166,0.704521834
Audreyjarvisvirus,Catenovulum,0.827251131,0.293895278,0.706104722
Audreyjarvisvirus,Crocosphaera,0.83257226,0.289333493,0.710666507
Audreyjarvisvirus,Cryobacterium,0.808196067,0.309680427,0.690319573
Audreyjarvisvirus,Curculioniphilus,0.837216008,0.285292825,0.714707175
Audreyjarvisvirus,Desulfoscipio,0.8224023,0.297991359,0.702008641
Audreyjarvisvirus,Dolosigranulum,0.81971655,0.300236116,0.699763884
Audreyjarvisvirus,Enterococcus,0.815293078,0.303897123,0.696102877
Audreyjarvisvirus,Frigidibacter,0.849743395,0.274095426,0.725904574
Audreyjarvisvirus,Frigoribacterium,0.807989011,0.309847535,0.690152465
Audreyjarvisvirus,Halostagnicola,0.870548742,0.254412321,0.745587679
Aurantimonas,Candidozyma,0.833932624,0.288155666,0.711844334
Aurantimonas,Chakrabartyella,0.811166374,0.30727319,0.69272681
Aurantimonas,Echinicola,0.818640593,0.301130708,0.698869292
Aurantimonas,Faecalimonas,0.80124063,0.315245436,0.684754564
Aurantimonas,Harbinvirus,0.812234598,0.306402841,0.693597159
Auraticoccus,Frederiksenia,0.810781605,0.307586081,0.692413919
Aureibacter,Aureimonas,0.826378046,0.294637026,0.705362974
Aureibacter,Brevibacillus,0.807657287,0.31011507,0.68988493
Aureibacter,Caldinitratiruptor,0.820992355,0.299171895,0.700828105
Aureibacter,Castellaniella,0.802937293,0.313897043,0.686102957
Aureibacter,Catenovulum,0.822468389,0.297935909,0.702064091
Aureibacter,Chitinimonas,0.826620692,0.294431069,0.705568931
Aureibacter,Chloroherpeton,0.801245735,0.315241388,0.684758612
Aureibacter,Crocosphaera,0.800099708,0.31614893,0.68385107
Aureibacter,Dickeya,0.816062653,0.303263373,0.696736627
Aureibacter,Frigidibacter,0.8117375,0.306808164,0.693191836
Aureibacter,Geosporobacter,0.804968218,0.312275345,0.687724655
Aureibacter,Halostagnicola,0.82678514,0.294291403,0.705708597
Aureimonas,Australozyma,0.846494208,0.27704313,0.72295687
Aureimonas,Basilea,0.801949873,0.314682481,0.685317519
Aureimonas,Brevibacillus,0.830080785,0.291478314,0.708521686
Aureimonas,Caminibacter,0.820309748,0.299741765,0.700258235
Aureimonas,Castellaniella,0.813934802,0.305012457,0.694987543
Aureimonas,Catellatospora,0.801155207,0.315313172,0.684686828
Aureimonas,Catenovulum,0.807587348,0.310171446,0.689828554
Aureimonas,Curculioniphilus,0.824033813,0.296619442,0.703380558
Aureimonas,Dickeya,0.804484626,0.312662257,0.687337743
Aureimonas,Endoriftia,0.811830578,0.306732311,0.693267689
Aureimonas,Frigidibacter,0.820114092,0.299904908,0.700095092
Aureimonas,Frigoribacterium,0.821368329,0.29885755,0.70114245
Aureimonas,Geosporobacter,0.845065765,0.278329154,0.721670846
Aureimonas,Halostagnicola,0.814209978,0.304786829,0.695213171
Aureispira,Austwickia,0.81838957,0.301339036,0.698660964
Aureispira,Brevibacillus,0.835262903,0.286999213,0.713000787
Aureispira,Brochothrix,0.820323715,0.299730116,0.700269884
Aureispira,Caminibacter,0.8540555,0.270133763,0.729866237
Aureispira,Capsulimonas,0.815633917,0.303616603,0.696383397
Aureispira,Cardiobacterium,0.847418848,0.276207487,0.723792513
Aureispira,Cryobacterium,0.864594949,0.26019709,0.73980291
Aureispira,Curculioniphilus,0.809626431,0.308523556,0.691476444
Aureispira,Ferriphaselus,0.828695691,0.292663894,0.707336106
Aureispira,Frigidibacter,0.812986418,0.305788802,0.694211198
Aureispira,Frigoribacterium,0.831257264,0.290467499,0.709532501
Aureispira,Fusobacterium,0.828970056,0.292429431,0.707570569
Aureispira,Galbibacter,0.850111703,0.273759289,0.726240711
Aureispira,Gracilibacillus,0.826128877,0.29484837,0.70515163
Aureispira,Halanaerobium,0.818476233,0.30126713,0.69873287
Aureispira,Herbaspirillum,0.839983207,0.282857555,0.717142445
Australozyma,Basilea,0.849627978,0.274200677,0.725799323
Australozyma,Brevibacillus,0.852793747,0.271298962,0.728701038
Australozyma,Caminibacter,0.831745065,0.290047354,0.709952646
Australozyma,Catenovulum,0.810086649,0.30815041,0.69184959
Australozyma,Changchengzhania,0.809871553,0.308324867,0.691675133
Australozyma,Cryobacterium,0.814462801,0.304579381,0.695420619
Australozyma,Curculioniphilus,0.838519636,0.284148169,0.715851831
Australozyma,Desemzia,0.82075384,0.299371141,0.700628859
Australozyma,Desulfoscipio,0.833471689,0.28855529,0.71144471
Australozyma,Frigidibacter,0.828569261,0.292771873,0.707228127
Australozyma,Frigoribacterium,0.835624794,0.286683803,0.713316197
Australozyma,Halanaerobium,0.831132075,0.290575227,0.709424773
Australozyma,Haliotispira,0.83181784,0.28998462,0.71001538
Australozyma,Haloplanus,0.813916442,0.305027506,0.694972494
Australozyma,Halostagnicola,0.829560852,0.291923918,0.708076082
Australozyma,Halovivax,0.801670291,0.314904516,0.685095484
Austwickia,Basilea,0.821965584,0.298357517,0.701642483
Austwickia,Biomaibacter,0.814201303,0.304793944,0.695206056
Austwickia,Brevibacillus,0.822968346,0.297516095,0.702483905
Austwickia,Caldifermentibacillus,0.81083949,0.30753903,0.69246097
Austwickia,Caldinitratiruptor,0.815043341,0.304102499,0.695897501
Austwickia,Caminibacter,0.835883398,0.286458201,0.713541799
Austwickia,Chitinimonas,0.815441864,0.303774699,0.696225301
Austwickia,Clostridium,0.810627828,0.307711043,0.692288957
Austwickia,Cryobacterium,0.828050346,0.293214643,0.706785357
Austwickia,Desemzia,0.801503658,0.315036777,0.684963223
Austwickia,Desulfoscipio,0.812923853,0.305839948,0.694160052
Austwickia,Ferriphaselus,0.834878889,0.287333527,0.712666473
Austwickia,Flavobacterium,0.831676999,0.290106016,0.709893984
Austwickia,Frederiksenia,0.845277925,0.278138522,0.721861478
Austwickia,Frigidibacter,0.81499151,0.304145105,0.695854895
Austwickia,Fusobacterium,0.810136393,0.308110051,0.691889949
Austwickia,Galbibacter,0.806844553,0.310769567,0.689230433
Austwickia,Halalkalicoccus,0.832714728,0.289210366,0.710789634
Austwickia,Halostagnicola,0.815676177,0.303581804,0.696418196
Austwickia,Herbaspirillum,0.812196015,0.30643432,0.69356568
Azospira,Bremerella,0.808666855,0.309300133,0.690699867
Azospira,Dehalococcoides,0.852925879,0.271177175,0.728822825
Azospira,Flagellimonas,0.832855713,0.28908847,0.71091153
Azospira,Flaviflexus,0.801772266,0.314823549,0.685176451
Azospira,Haloprofundus,0.833118735,0.288860922,0.711139078
Babesia,Basilea,0.809798692,0.308383939,0.691616061
Babesia,Caulobacter,0.828804736,0.29257073,0.70742927
Babesia,Crocosphaera,0.851662388,0.272339505,0.727660495
Babesia,Duganella,0.84029414,0.282582607,0.717417393
Babesia,Eleftheria,0.835574612,0.286727561,0.713272439
Babesia,Eneladusvirus,0.820792329,0.299338997,0.700661003
Babesia,Enterococcus,0.841156768,0.281818409,0.718181591
Babesia,Epidermidibacterium,0.832569942,0.289335496,0.710664504
Babesia,Haemophilus,0.84447762,0.278856935,0.721143065
Babesia,Halostagnicola,0.82530494,0.295546155,0.704453845
Bacterioplanoides,Blastomonas,0.866673978,0.25819181,0.74180819
Bacterioplanoides,Calycomorphotria,0.836224881,0.286160025,0.713839975
Bacterioplanoides,Candidozyma,0.828384121,0.292929922,0.707070078
Bacterioplanoides,Capilliphycus,0.813337843,0.305501356,0.694498644
Bacterioplanoides,Casimicrobium,0.827268987,0.293880089,0.706119911
Bacterioplanoides,Chakrabartyella,0.83494052,0.287279898,0.712720102
Bacterioplanoides,Chamaesiphon,0.828722275,0.292641183,0.707358817
Bacterioplanoides,Chitiniphilus,0.830823247,0.29084081,0.70915919
Bacterioplanoides,Echinicola,0.816967063,0.30251689,0.69748311
Bacterioplanoides,Faecalimonas,0.818452381,0.301286922,0.698713078
Bacterioplanoides,Granulicatella,0.833296798,0.288706773,0.711293227
Bacterioplanoides,Halomicrobium,0.823994069,0.296652938,0.703347062
Bacterioplanoides,Harbinvirus,0.825119236,0.295703199,0.704296801
Basilea,Brevibacillus,0.815910539,0.303388745,0.696611255
Basilea,Caminibacter,0.813656505,0.305240475,0.694759525
Basilea,Citrifermentans,0.816382524,0.302999567,0.697000433
Basilea,Clostridium,0.833413402,0.288605785,0.711394215
Basilea,Crocosphaera,0.802096075,0.314566308,0.685433692
Basilea,Curculioniphilus,0.803799257,0.313209788,0.686790212
Basilea,Desemzia,0.830733599,0.290917859,0.709082141
Basilea,Desulfoscipio,0.882521022,0.242362309,0.757637691
Basilea,Dolosigranulum,0.813838444,0.305091426,0.694908574
Basilea,Eleftheria,0.85774306,0.266699213,0.733300787
Basilea,Eneladusvirus,0.810159566,0.308091248,0.691908752
Basilea,Enterococcus,0.823406406,0.29714777,0.70285223
Basilea,Ferriphaselus,0.84627055,0.277244883,0.722755117
Basilea,Haemophilus,0.833186288,0.288802452,0.711197548
Basilea,Halalkalicoccus,0.833963806,0.288128612,0.711871388
Basilea,Haliotispira,0.831730232,0.290060139,0.709939861
Basilea,Haloplanus,0.871003259,0.253965294,0.746034706
Basilea,Halostagnicola,0.838098529,0.284518428,0.715481572
Basilea,Halovivax,0.823734226,0.296871836,0.703128164
Biomaibacter,Caldinitratiruptor,0.819795409,0.300170444,0.699829556
Biomaibacter,Catalinimonas,0.818307612,0.301407023,0.698592977
Biomaibacter,Chitinimonas,0.831645718,0.290132972,0.709867028
Biomaibacter,Chondrinema,0.832801725,0.289135154,0.710864846
Biomaibacter,Flavobacterium,0.811283116,0.307178193,0.692821807
Biomaibacter,Halalkalicoccus,0.800667608,0.315699535,0.684300465
Biomaibacter,Halorussus,0.816319536,0.303051533,0.696948467
Blastomonas,Calycomorphotria,0.859066375,0.265455858,0.734544142
Blastomonas,Candidozyma,0.854622984,0.269608064,0.730391936
Blastomonas,Capilliphycus,0.83909484,0.28364164,0.71635836
Blastomonas,Casimicrobium,0.854525962,0.269698014,0.730301986
Blastomonas,Castellaniella,0.810256598,0.308012502,0.691987498
Blastomonas,Catellatospora,0.820804928,0.299328475,0.700671525
Blastomonas,Chakrabartyella,0.857729612,0.266711818,0.733288182
Blastomonas,Chamaesiphon,0.854413268,0.269802457,0.730197543
Blastomonas,Chitiniphilus,0.850754105,0.273172011,0.726827989
Blastomonas,Echinicola,0.842520403,0.280606127,0.719393873
Blastomonas,Faecalimonas,0.8324399,0.289447836,0.710552164
Blastomonas,Fastidiosipila,0.806925658,0.310704314,0.689295686
Blastomonas,Granulicatella,0.859307963,0.265228239,0.734771761
Blastomonas,Halomicrobium,0.819996052,0.30000329,0.69999671
Blastomonas,Harbinvirus,0.839699059,0.283108584,0.716891416
Brachybacterium,Changchengzhania,0.804619641,0.312554283,0.687445717
Brachybacterium,Haliotispira,0.80099033,0.31544387,0.68455613
Bremerella,Flaviflexus,0.803392276,0.313534467,0.686465533
Bremerella,Halolamina,0.806270159,0.311231297,0.688768703
Bremerella,Haloprofundus,0.805997915,0.311449904,0.688550096
Brettanomyces,Dysosmobacter,0.807214471,0.310471842,0.689528158
Brettanomyces,Eleftheria,0.80515804,0.312123341,0.687876659
Brettanomyces,Eneladusvirus,0.856968424,0.26742436,0.73257564
Brettanomyces,Haliotispira,0.806614423,0.310954641,0.689045359
Brevibacillus,Brochothrix,0.817037642,0.302458558,0.697541442
Brevibacillus,Caminibacter,0.88691428,0.237787426,0.762212574
Brevibacillus,Cardiobacterium,0.815952582,0.303354098,0.696645902
Brevibacillus,Catenovulum,0.820125952,0.299895021,0.700104979
Brevibacillus,Cryobacterium,0.890608606,0.233871112,0.766128888
Brevibacillus,Curculioniphilus,0.878251243,0.246727336,0.753272664
Brevibacillus,Desulfoscipio,0.80752821,0.310219108,0.689780892
Brevibacillus,Dickeya,0.812799787,0.305941345,0.694058655
Brevibacillus,Dolosigranulum,0.801594557,0.314964635,0.685035365
Brevibacillus,Ferriphaselus,0.817210574,0.302315585,0.697684415
Brevibacillus,Frigidibacter,0.873745143,0.251251724,0.748748276
Brevibacillus,Frigoribacterium,0.894562681,0.229605443,0.770394557
Brevibacillus,Fusobacterium,0.880122936,0.244823471,0.755176529
Brevibacillus,Galbibacter,0.818928229,0.300891817,0.699108183
Brevibacillus,Halanaerobium,0.882248788,0.24264296,0.75735704
Brevibacillus,Haliotispira,0.825124043,0.295699135,0.704300865
Brevibacillus,Haloplanus,0.802414766,0.314312929,0.685687071
Brevibacillus,Halostagnicola,0.816889142,0.302581277,0.697418723
Brevibacillus,Herbaspirillum,0.849409545,0.274399759,0.725600241
Brochothrix,Caminibacter,0.810552429,0.307772295,0.692227705
Brochothrix,Capsulimonas,0.844600117,0.278747092,0.721252908
Brochothrix,Cardiobacterium,0.858067764,0.266394665,0.733605335
Brochothrix,Christensenella,0.817639651,0.301960551,0.698039449
Brochothrix,Cryobacterium,0.837320734,0.285201039,0.714798961
Brochothrix,Desulfitobacterium,0.812690392,0.306030724,0.693969276
Brochothrix,Dorea,0.831929834,0.289888053,0.710111947
Brochothrix,Frigoribacterium,0.808964375,0.309059561,0.690940439
Brochothrix,Fusobacterium,0.841388465,0.281612798,0.718387202
Brochothrix,Galbibacter,0.837256563,0.285257285,0.714742715
Brochothrix,Gracilibacillus,0.852855332,0.271242206,0.728757794
Brochothrix,Halanaerobium,0.806194396,0.311292149,0.688707851
Brochothrix,Heliomicrobium,0.856728011,0.267649013,0.732350987
Brochothrix,Herbaspirillum,0.82890532,0.292484769,0.707515231
Caldifermentibacillus,Caldinitratiruptor,0.803695122,0.313292896,0.686707104
Caldifermentibacillus,Catalinimonas,0.80329386,0.31361293,0.68638707
Caldifermentibacillus,Chitinimonas,0.814363367,0.304660986,0.695339014
Caldifermentibacillus,Flavobacterium,0.81139491,0.307087195,0.692912805
Caldifermentibacillus,Frederiksenia,0.829122981,0.292298665,0.707701335
Caldifermentibacillus,Fretibacter,0.84267231,0.280470756,0.719529244
Caldifermentibacillus,Halalkalicoccus,0.807471414,0.310264876,0.689735124
Caldifermentibacillus,Halorussus,0.838246872,0.284388052,0.715611948
Caldinitratiruptor,Catalinimonas,0.852380872,0.271679156,0.728320844
Caldinitratiruptor,Chitinimonas,0.849906664,0.273946469,0.726053531
Caldinitratiruptor,Clostridium,0.840699302,0.282223934,0.717776066
Caldinitratiruptor,Crocosphaera,0.820212336,0.299823001,0.700176999
Caldinitratiruptor,Deinococcus,0.800741916,0.315640685,0.684359315
Caldinitratiruptor,Flavobacterium,0.812423465,0.306248702,0.693751298
Caldinitratiruptor,Frederiksenia,0.836644742,0.285792983,0.714207017
Caldinitratiruptor,Fretibacter,0.807321063,0.310385999,0.689614001
Caldinitratiruptor,Halorussus,0.82625832,0.294738596,0.705261404
Caldinitratiruptor,Halostagnicola,0.834022543,0.288077643,0.711922357
Caldinitratiruptor,Hamiltonella,0.828428252,0.292892256,0.707107744
Calothrix,Gloeobacter,0.859400609,0.265140898,0.734859102
